imagePath,imageWidth,imageHeight,label_type,label,bbox_top_left_x,bbox_top_left_y,bbox_bottom_right_x,bbox_bottom_right_y,bbox_width_pix,bbox_height_pix,bbox_width_norm,bbox_height_norm,bbox_center_x_norm,bbox_center_y_norm,kpt_x_norm,kpt_x_pix,kpt_y_norm,kpt_y_pix,poly_area,poly_num_points,poly_points
MVIMG_20230331_080943.jpg,4000.0,3000.0,polygon,sjb_poly,,,,,,,,,,,,,,,1079434.0,3.0,"[[853, 1271], [2617, 914], [1067, 2449]]"
MVIMG_20230331_080914.jpg,4000.0,3000.0,rectangle,sjb_rect,837.0,1432.0,2653.0,2483.0,1816.0,1051.0,0.454,0.35033333333333333,0.43625,0.6525,,,,,,,
MVIMG_20230331_080914.jpg,4000.0,3000.0,point,angle_30,,,,,,,,,,,0.6575,2630.0,0.5256666666666666,1577.0,,,
MVIMG_20230331_080914.jpg,4000.0,3000.0,point,angle_60,,,,,,,,,,,0.22125,885.0,0.8126666666666666,2438.0,,,
MVIMG_20230331_080914.jpg,4000.0,3000.0,point,angle_90,,,,,,,,,,,0.243,972.0,0.49233333333333335,1477.0,,,
MVIMG_20230331_080914.jpg,4000.0,3000.0,polygon,sjb_poly,,,,,,,,,,,,,,,835151.0,3.0,"[[949, 1467], [866, 2451], [2632, 1585]]"
IMG_20230417_173729.jpg,3648.0,2736.0,rectangle,sjb_rect,147.0,1009.0,2159.0,2182.0,2012.0,1173.0,0.5515350877192983,0.42872807017543857,0.31606359649122806,0.5831505847953217,,,,,,,
IMG_20230417_173729.jpg,3648.0,2736.0,rectangle,sjb_rect,2309.0,241.0,3509.0,2209.0,1200.0,1968.0,0.32894736842105265,0.7192982456140351,0.7974232456140351,0.447733918128655,,,,,,,
IMG_20230417_173729.jpg,3648.0,2736.0,point,angle_30,,,,,,,,,,,0.049890350877192985,182.0,0.7792397660818714,2132.0,,,
IMG_20230417_173729.jpg,3648.0,2736.0,point,angle_30,,,,,,,,,,,0.6433662280701754,2347.0,0.09685672514619884,265.0,,,
IMG_20230417_173729.jpg,3648.0,2736.0,point,angle_60,,,,,,,,,,,0.5797697368421053,2115.0,0.375,1026.0,,,
IMG_20230417_173729.jpg,3648.0,2736.0,point,angle_60,,,,,,,,,,,0.9544956140350878,3482.0,0.7942251461988304,2173.0,,,
IMG_20230417_173729.jpg,3648.0,2736.0,point,angle_90,,,,,,,,,,,0.5814144736842105,2121.0,0.7869152046783626,2153.0,,,
IMG_20230417_173729.jpg,3648.0,2736.0,point,angle_90,,,,,,,,,,,0.6400767543859649,2335.0,0.7953216374269005,2176.0,,,
DSC_0360.jpg,5568.0,3712.0,rectangle,sjb_rect,942.0,824.0,2368.0,3202.0,1426.0,2378.0,0.25610632183908044,0.640625,0.29723419540229884,0.5422952586206896,,,,,,,
DSC_0360.jpg,5568.0,3712.0,rectangle,sjb_rect,2644.0,1084.0,5036.0,2424.0,2392.0,1340.0,0.4295977011494253,0.3609913793103448,0.6896551724137931,0.47252155172413796,,,,,,,
DSC_0360.jpg,5568.0,3712.0,point,angle_30,,,,,,,,,,,0.18139367816091953,1010.0,0.8512931034482759,3160.0,,,
DSC_0360.jpg,5568.0,3712.0,point,angle_30,,,,,,,,,,,0.8940373563218391,4978.0,0.6293103448275862,2336.0,,,
DSC_0360.jpg,5568.0,3712.0,point,angle_60,,,,,,,,,,,0.4816810344827586,2682.0,0.30280172413793105,1124.0,,,
DSC_0360.jpg,5568.0,3712.0,point,angle_60,,,,,,,,,,,0.4177442528735632,2326.0,0.23060344827586207,856.0,,,
DSC_0360.jpg,5568.0,3712.0,point,angle_90,,,,,,,,,,,0.17923850574712644,998.0,0.23599137931034483,876.0,,,
DSC_0360.jpg,5568.0,3712.0,point,angle_90,,,,,,,,,,,0.4852729885057471,2702.0,0.6433189655172413,2388.0,,,
MVIMG_20230331_082231.jpg,4000.0,3000.0,rectangle,sjb_rect,1298.0,1272.0,2795.0,2108.0,1497.0,836.0,0.37425,0.2786666666666667,0.511625,0.5633333333333334,,,,,,,
MVIMG_20230331_082231.jpg,4000.0,3000.0,point,angle_30,,,,,,,,,,,0.693,2772.0,0.689,2067.0,,,
MVIMG_20230331_082231.jpg,4000.0,3000.0,point,angle_60,,,,,,,,,,,0.331,1324.0,0.6333333333333333,1900.0,,,
MVIMG_20230331_082231.jpg,4000.0,3000.0,point,angle_90,,,,,,,,,,,0.40925,1637.0,0.43533333333333335,1306.0,,,
DSC_0419.jpg,5568.0,3712.0,rectangle,sjb_rect,1608.0,362.0,2520.0,2222.0,912.0,1860.0,0.16379310344827586,0.5010775862068966,0.3706896551724138,0.3480603448275862,,,,,,,
DSC_0419.jpg,5568.0,3712.0,rectangle,sjb_rect,1740.0,2454.0,3552.0,3422.0,1812.0,968.0,0.3254310344827586,0.2607758620689655,0.47521551724137934,0.7914870689655172,,,,,,,
DSC_0419.jpg,5568.0,3712.0,rectangle,sjb_rect,4788.0,444.0,5567.0,1696.0,779.0,1252.0,0.1399066091954023,0.33728448275862066,0.9298670977011494,0.28825431034482757,,,,,,,
DSC_0419.jpg,5568.0,3712.0,point,angle_30,,,,,,,,,,,0.4177442528735632,2326.0,0.10668103448275862,396.0,,,
DSC_0419.jpg,5568.0,3712.0,point,angle_30,,,,,,,,,,,0.6325431034482759,3522.0,0.9105603448275862,3380.0,,,
DSC_0419.jpg,5568.0,3712.0,point,angle_30,,,,,,,,,,,0.865301724137931,4818.0,0.44719827586206895,1660.0,,,
DSC_0419.jpg,5568.0,3712.0,point,angle_60,,,,,,,,,,,0.44360632183908044,2470.0,0.584051724137931,2168.0,,,
DSC_0419.jpg,5568.0,3712.0,point,angle_60,,,,,,,,,,,0.3193247126436782,1778.0,0.8642241379310345,3208.0,,,
DSC_0419.jpg,5568.0,3712.0,point,angle_90,,,,,,,,,,,0.2963362068965517,1650.0,0.4849137931034483,1800.0,,,
DSC_0419.jpg,5568.0,3712.0,point,angle_90,,,,,,,,,,,0.40912356321839083,2278.0,0.6702586206896551,2488.0,,,
DSC_0337.jpg,3712.0,5568.0,rectangle,sjb_rect,679.0,275.0,2935.0,1684.0,2256.0,1409.0,0.6077586206896551,0.2530531609195402,0.48679956896551724,0.17591594827586207,,,,,,,
DSC_0337.jpg,3712.0,5568.0,rectangle,sjb_rect,541.0,1766.0,2841.0,3119.0,2300.0,1353.0,0.6196120689655172,0.2429956896551724,0.45554956896551724,0.43866738505747127,,,,,,,
DSC_0337.jpg,3712.0,5568.0,rectangle,sjb_rect,550.0,3281.0,2867.0,5116.0,2317.0,1835.0,0.6241918103448276,0.3295617816091954,0.46026400862068967,0.7540409482758621,,,,,,,
DSC_0337.jpg,3712.0,5568.0,point,angle_30,,,,,,,,,,,0.20285560344827586,753.0,0.05836925287356322,325.0,,,
DSC_0337.jpg,3712.0,5568.0,point,angle_30,,,,,,,,,,,0.16945043103448276,629.0,0.32776580459770116,1825.0,,,
DSC_0337.jpg,3712.0,5568.0,point,angle_30,,,,,,,,,,,0.7605064655172413,2823.0,0.595007183908046,3313.0,,,
DSC_0337.jpg,3712.0,5568.0,point,angle_60,,,,,,,,,,,0.7699353448275862,2858.0,0.2918462643678161,1625.0,,,
DSC_0337.jpg,3712.0,5568.0,point,angle_60,,,,,,,,,,,0.7446120689655172,2764.0,0.5517241379310345,3072.0,,,
DSC_0337.jpg,3712.0,5568.0,point,angle_60,,,,,,,,,,,0.16163793103448276,600.0,0.7756824712643678,4319.0,,,
DSC_0337.jpg,3712.0,5568.0,point,angle_90,,,,,,,,,,,0.7842133620689655,2911.0,0.07094109195402298,395.0,,,
DSC_0337.jpg,3712.0,5568.0,point,angle_90,,,,,,,,,,,0.7446120689655172,2764.0,0.3266882183908046,1819.0,,,
DSC_0337.jpg,3712.0,5568.0,point,angle_90,,,,,,,,,,,0.4261853448275862,1582.0,0.9109195402298851,5072.0,,,
IMG_20230417_173420.jpg,3648.0,2736.0,rectangle,sjb_rect,776.0,570.0,1515.0,1968.0,739.0,1398.0,0.20257675438596492,0.5109649122807017,0.3140076754385965,0.46381578947368424,,,,,,,
IMG_20230417_173420.jpg,3648.0,2736.0,rectangle,sjb_rect,1612.0,1379.0,3082.0,2306.0,1470.0,927.0,0.4029605263157895,0.33881578947368424,0.6433662280701754,0.6734283625730995,,,,,,,
IMG_20230417_173420.jpg,3648.0,2736.0,point,angle_30,,,,,,,,,,,0.41118421052631576,1500.0,0.21052631578947367,576.0,,,
IMG_20230417_173420.jpg,3648.0,2736.0,point,angle_30,,,,,,,,,,,0.4465460526315789,1629.0,0.5095029239766082,1394.0,,,
IMG_20230417_173420.jpg,3648.0,2736.0,point,angle_60,,,,,,,,,,,0.3887061403508772,1418.0,0.7105263157894737,1944.0,,,
IMG_20230417_173420.jpg,3648.0,2736.0,point,angle_60,,,,,,,,,,,0.8385416666666666,3059.0,0.6279239766081871,1718.0,,,
IMG_20230417_173420.jpg,3648.0,2736.0,point,angle_90,,,,,,,,,,,0.21929824561403508,800.0,0.570906432748538,1562.0,,,
IMG_20230417_173420.jpg,3648.0,2736.0,point,angle_90,,,,,,,,,,,0.7102521929824561,2591.0,0.8351608187134503,2285.0,,,
IMG_20230417_173359.jpg,3648.0,2736.0,rectangle,sjb_rect,426.0,318.0,1615.0,2165.0,1189.0,1847.0,0.32593201754385964,0.6750730994152047,0.2797423245614035,0.45376461988304095,,,,,,,
IMG_20230417_173359.jpg,3648.0,2736.0,rectangle,sjb_rect,1771.0,550.0,3571.0,1618.0,1800.0,1068.0,0.4934210526315789,0.39035087719298245,0.7321820175438597,0.3961988304093567,,,,,,,
IMG_20230417_173359.jpg,3648.0,2736.0,point,angle_30,,,,,,,,,,,0.13788377192982457,503.0,0.12024853801169591,329.0,,,
IMG_20230417_173359.jpg,3648.0,2736.0,point,angle_30,,,,,,,,,,,0.9747807017543859,3556.0,0.2236842105263158,612.0,,,
IMG_20230417_173359.jpg,3648.0,2736.0,point,angle_60,,,,,,,,,,,0.4361293859649123,1591.0,0.7631578947368421,2088.0,,,
IMG_20230417_173359.jpg,3648.0,2736.0,point,angle_60,,,,,,,,,,,0.4909539473684211,1791.0,0.5826023391812866,1594.0,,,
IMG_20230417_173359.jpg,3648.0,2736.0,point,angle_90,,,,,,,,,,,0.1225328947368421,447.0,0.7825292397660819,2141.0,,,
IMG_20230417_173359.jpg,3648.0,2736.0,point,angle_90,,,,,,,,,,,0.4934210526315789,1800.0,0.20833333333333334,570.0,,,
DSC_0376.jpg,3712.0,5568.0,rectangle,sjb_rect,188.0,645.0,1538.0,2734.0,1350.0,2089.0,0.3636853448275862,0.37517959770114945,0.23248922413793102,0.30343031609195403,,,,,,,
DSC_0376.jpg,3712.0,5568.0,rectangle,sjb_rect,2423.0,204.0,3644.0,2316.0,1221.0,2112.0,0.32893318965517243,0.3793103448275862,0.8172144396551724,0.22629310344827586,,,,,,,
DSC_0376.jpg,3712.0,5568.0,rectangle,sjb_rect,1247.0,2869.0,2608.0,5019.0,1361.0,2150.0,0.3666487068965517,0.38613505747126436,0.5192618534482759,0.7083333333333334,,,,,,,
DSC_0376.jpg,3712.0,5568.0,point,angle_30,,,,,,,,,,,0.06330818965517242,235.0,0.48096264367816094,2678.0,,,
DSC_0376.jpg,3712.0,5568.0,point,angle_30,,,,,,,,,,,0.9286099137931034,3447.0,0.4026580459770115,2242.0,,,
DSC_0376.jpg,3712.0,5568.0,point,angle_30,,,,,,,,,,,0.3531788793103448,1311.0,0.8940373563218391,4978.0,,,
DSC_0376.jpg,3712.0,5568.0,point,angle_60,,,,,,,,,,,0.40086206896551724,1488.0,0.13020833333333334,725.0,,,
DSC_0376.jpg,3712.0,5568.0,point,angle_60,,,,,,,,,,,0.6686422413793104,2482.0,0.04777298850574713,266.0,,,
DSC_0376.jpg,3712.0,5568.0,point,angle_60,,,,,,,,,,,0.6907327586206896,2564.0,0.5359195402298851,2984.0,,,
DSC_0376.jpg,3712.0,5568.0,point,angle_90,,,,,,,,,,,0.08378232758620689,311.0,0.12284482758620689,684.0,,,
DSC_0376.jpg,3712.0,5568.0,point,angle_90,,,,,,,,,,,0.9744073275862069,3617.0,0.055136494252873564,307.0,,,
DSC_0376.jpg,3712.0,5568.0,point,angle_90,,,,,,,,,,,0.3723060344827586,1382.0,0.5242456896551724,2919.0,,,
DSC_0399.jpg,5568.0,3712.0,rectangle,sjb_rect,824.0,476.0,2632.0,1498.0,1808.0,1022.0,0.32471264367816094,0.27532327586206895,0.3103448275862069,0.26589439655172414,,,,,,,
DSC_0399.jpg,5568.0,3712.0,rectangle,sjb_rect,2958.0,1070.0,4932.0,2164.0,1974.0,1094.0,0.3545258620689655,0.2947198275862069,0.7085129310344828,0.43561422413793105,,,,,,,
DSC_0399.jpg,5568.0,3712.0,rectangle,sjb_rect,628.0,1960.0,2628.0,3094.0,2000.0,1134.0,0.35919540229885055,0.30549568965517243,0.29238505747126436,0.6807650862068966,,,,,,,
DSC_0399.jpg,5568.0,3712.0,point,angle_30,,,,,,,,,,,0.1533764367816092,854.0,0.3793103448275862,1408.0,,,
DSC_0399.jpg,5568.0,3712.0,point,angle_30,,,,,,,,,,,0.11817528735632184,658.0,0.7920258620689655,2940.0,,,
DSC_0399.jpg,5568.0,3712.0,point,angle_30,,,,,,,,,,,0.8739224137931034,4866.0,0.5711206896551724,2120.0,,,
DSC_0399.jpg,5568.0,3712.0,point,angle_60,,,,,,,,,,,0.4673132183908046,2602.0,0.13900862068965517,516.0,,,
DSC_0399.jpg,5568.0,3712.0,point,angle_60,,,,,,,,,,,0.5427442528735632,3022.0,0.30064655172413796,1116.0,,,
DSC_0399.jpg,5568.0,3712.0,point,angle_60,,,,,,,,,,,0.46587643678160917,2594.0,0.5377155172413793,1996.0,,,
DSC_0399.jpg,5568.0,3712.0,point,angle_90,,,,,,,,,,,0.46228448275862066,2574.0,0.3890086206896552,1444.0,,,
DSC_0399.jpg,5568.0,3712.0,point,angle_90,,,,,,,,,,,0.5391522988505747,3002.0,0.5689655172413793,2112.0,,,
DSC_0399.jpg,5568.0,3712.0,point,angle_90,,,,,,,,,,,0.45438218390804597,2530.0,0.822198275862069,3052.0,,,
IMG_20230417_173226.jpg,3648.0,2736.0,rectangle,sjb_rect,735.0,926.0,1538.0,2191.0,803.0,1265.0,0.22012061403508773,0.46235380116959063,0.31154057017543857,0.5696271929824561,,,,,,,
IMG_20230417_173226.jpg,3648.0,2736.0,rectangle,sjb_rect,1732.0,976.0,2968.0,1697.0,1236.0,721.0,0.33881578947368424,0.2635233918128655,0.6441885964912281,0.48848684210526316,,,,,,,
IMG_20230417_173226.jpg,3648.0,2736.0,point,angle_30,,,,,,,,,,,0.23218201754385964,847.0,0.34502923976608185,944.0,,,
